"id","name","location","counties","isFederal","authorizations","sponsors","sponsorRoleIds","femaAccreditationRatingDescription","ripStatusName","lsacRatingName","riskAssessmentDate","peopleAtRisk","structuresAtRisk","financialRisk","lastEditedDate","peopleBreakdownAm","peopleBreakdownPm","structureBreakdown","buildingBreakdown","speciesBreakdown","accredited","calculatedLengthMiles","leveeLengthInMiles"
1905032116,"San Bernardino County Levee 176","Twentynine Palms, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,886,56,63172070,"02/16/2024",489,886,NA,"Public - 1; Residential - 55",NA,"Non-Accredited Levee System",3.22887427136722,3.22878284511033
1905032118,"San Bernardino County Levee 222","Twentynine Palms, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","San Bernardino County Flood Control District","1","Accredited Levee System","Not Enrolled","Not Screened",NA,2109,681,556086089,"02/16/2024",1659,2109,NA,"Commercial - 143; Industrial - 5; Public - 7; Residential - 526",NA,"Accredited Levee System",2.25554988046861,1.21490089803732
1905032119,"San Bernardino County Levee 27","San Bernardino, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","San Bernardino County Flood Control District","1","Provisionally Accredited Levee (PAL) System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Provisionally Accredited Levee (PAL) System",0.579275240625808,0.579221986162157
1905032125,"San Bernardino County Levee 267","San Bernardino, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","San Bernardino County Flood Control District","1","Provisionally Accredited Levee (PAL) System","Not Enrolled","Not Screened",NA,4,1,265846,"12/14/2023",4,3,NA,"Residential - 1",NA,"Provisionally Accredited Levee (PAL) System",0.506540159010372,0.506482642971377
1905032129,"San Bernardino County Levee 13","Joshua Tree, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,21,6,4132438,"12/14/2023",21,13,NA,"Commercial - 1; Residential - 5",NA,"Non-Accredited Levee System",0.300334861913719,0.300309105822521
1905032134,"San Bernardino County Levee 260","Twentynine Palms, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,103,10,53431617,"12/14/2023",5,103,NA,"Commercial - 10",NA,"Non-Accredited Levee System",0.639102339563575,0.63904323058999
1905032139,"San Bernardino County Levee 235","San Bernardino, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,194,77,15736131,"02/16/2024",194,94,NA,"Commercial - 1; Residential - 76",NA,"Non-Accredited Levee System",0.214120136120414,0.214100243343099
1905032140,"San Bernardino County Levee 66","San Bernardino, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.279418376783151,0.27941007803662
1905032143,"San Bernardino County Levee 193","Highland, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","San Bernardino County Flood Control District","1","Provisionally Accredited Levee (PAL) System","Not Enrolled","Not Screened",NA,313,90,40551731,"02/16/2024",313,97,NA,"Commercial - 4; Industrial - 2; Residential - 84","San Bernardino Merriam's kangaroo rat","Provisionally Accredited Levee (PAL) System",0.844775660409105,0.844804522141532
1905032146,"San Bernardino County Levee 86","Highland, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,448,143,78104160,"02/16/2024",448,183,NA,"Commercial - 5; Residential - 138","San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.871800077480212,0.871799820210162
1905032147,"San Bernardino County Levee 117","Highland, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,37,20,13446935,"12/14/2023",37,12,NA,"Residential - 20","San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.552478792093596,0.552461699162862
1905032159,"San Bernardino County Levee 179","Highland, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","San Bernardino County Flood Control District","1","Provisionally Accredited Levee (PAL) System","Not Enrolled","Not Screened",NA,1197,142,156347511,"02/16/2024",383,1197,"Electric Substations - 1","Commercial - 32; Industrial - 4; Residential - 106","San Bernardino Merriam's kangaroo rat","Provisionally Accredited Levee (PAL) System",0.851975002903861,0.852040479737677
1905032168,"San Bernardino County Levee 52","San Bernardino, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.276384135622346,0.276375912874422
1905032169,"San Bernardino County Levee 198","San Bernardino, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat; Santa Ana sucker","Non-Accredited Levee System",0.26142726263729,0.261419882505565
1905032170,"San Bernardino County Levee 45","San Bernardino, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,NA,NA,NA,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.696693113301313,0.696668310058272
1905032172,"San Bernardino County Levee 74","Colton, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,2233,19,172003824,"12/14/2023",16,2233,"Schools - 1","Commercial - 13; Industrial - 2; Public - 4",NA,"Non-Accredited Levee System",0.275172817295406,0.275183979139667
1905032184,"San Bernardino County Levee 101","Rancho Cucamonga, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,105,31,18497417,"02/16/2024",105,46,NA,"Public - 1; Residential - 30",NA,"Non-Accredited Levee System",0.279104188461927,0.27908499928659
1905032190,"San Bernardino County Levee 9","Highland, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,NA,NA,NA,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.392423202052534,0.392431382483636
1905032216,"San Bernardino County Levee 214","Ontario, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","San Bernardino County Flood Control District","1","Accredited Levee System","Not Enrolled","Not Screened",NA,332,27,155787063,"12/14/2023",16,332,NA,"Commercial - 12; Industrial - 15",NA,"Accredited Levee System",1.48549812140903,1.35633056781655
1905032230,"San Bernardino County Levee 12","Rancho Cucamonga, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,560,231,122819857,"02/16/2024",560,344,NA,"Commercial - 6; Industrial - 8; Residential - 217",NA,"Non-Accredited Levee System",1.04455565860292,1.04448193062268
1905032235,"San Bernardino County Levee 178","Yucca Valley, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.490956656714818,0.490976986548315
1905032236,"San Bernardino County Levee 188","Yucca Valley, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.622748026242042,0.622738430627235
1905032237,"San Bernardino County Levee 85","Yucca Valley, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,6,11,11966387,"12/14/2023",6,3,NA,"Industrial - 5; Residential - 6",NA,"Non-Accredited Levee System",0.781532448591184,0.781568659551343
1905032243,"San Bernardino County Levee 228","Yucca Valley, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.712944887920385,0.713016780637221
1905032258,"San Bernardino County Levee 140","Yucca Valley, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,157,44,18231488,"12/14/2023",157,88,NA,"Residential - 44",NA,"Non-Accredited Levee System",0.717614629898126,0.717684485162869
1905032273,"San Bernardino County Levee 58","Fontana, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.466240530829673,0.466257744451495
1905032278,"San Bernardino County Levee 5","Rancho Cucamonga, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,268,81,45940479,"12/14/2023",268,110,NA,"Residential - 81","San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.2519173270915,0.117694709485153
1905032284,"San Bernardino County Levee 211","Rancho Cucamonga, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,635,228,183802083,"02/16/2024",635,520,NA,"Commercial - 7; Industrial - 1; Residential - 220","San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",1.23805330500739,1.23803703192846
1905032290,"Wilson Creek Levee (South)","Yucaipa, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","San Bernardino County Flood Control District","1","Non-Accredited Levee System","Not Enrolled","Not Screened",NA,146,51,47735728,"02/16/2024",114,146,NA,"Commercial - 7; Public - 1; Residential - 43",NA,"Non-Accredited Levee System",0.631430388718181,0.631440786756621
1905032294,"San Bernardino County Levee 156","Fontana, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,5872,1664,944273726,"02/16/2024",5872,3593,"Schools - 1","Commercial - 23; Industrial - 11; Public - 2; Residential - 1628","San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",1.35758554350169,1.33797135401894
1905032296,"San Bernardino County Levee 44 North","Fontana, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","San Bernardino County Flood Control District","1","Provisionally Accredited Levee (PAL) System","Not Enrolled","Not Screened",NA,976,289,148140664,"02/16/2024",976,403,NA,"Commercial - 3; Industrial - 1; Residential - 285",NA,"Provisionally Accredited Levee (PAL) System",0.428939065687992,0.428968869878558
1905032298,"San Bernardino County Levee 231","Ontario, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","San Bernardino County Flood Control District","1","Provisionally Accredited Levee (PAL) System","Not Enrolled","Not Screened",NA,4323,186,2414178011,"12/14/2023",224,4323,"EMS - 1; Fire Stations EMS - 1; Law Enforcement - 1; Schools - 1","Commercial - 106; Industrial - 78; Public - 2",NA,"Provisionally Accredited Levee (PAL) System",1.10087852789155,1.10083925462994
1905032299,"San Bernardino County Levee 17","Ontario, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","San Bernardino County Flood Control District","1","Accredited Levee System","Not Enrolled","Not Screened",NA,9919,3693,3670234713,"02/16/2024",9919,9542,"Electric Power Generation - 1; Hospitals - 1; Waste Water Treatment Plants - 2","Commercial - 368; Industrial - 39; Public - 6; Residential - 3280","Least Bell's vireo","Accredited Levee System",1.31323534153251,2.08432375330862
1905032301,"San Bernardino County Levee 48","Yucaipa, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,5934,1244,899876246,"02/16/2024",3713,5934,NA,"Commercial - 122; Industrial - 20; Public - 6; Residential - 1096",NA,"Non-Accredited Levee System",1.79434200466367,1.794338696712
1905032303,"San Bernardino County Levee 285","Yucaipa, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,45,16,11246741,"02/16/2024",45,26,NA,"Commercial - 5; Industrial - 1; Residential - 10",NA,"Non-Accredited Levee System",1.81132098190795,1.81131822517691
1905032328,"San Bernardino County Levee 168","Redlands, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.203362810440126,0.203353032468646
1905032329,"San Bernardino County Levee 137","Redlands, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,NA,NA,NA,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.179924130479105,0.179915266468489
1905032330,"San Bernardino County Levee 192","Redlands, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.261881561202282,0.261863745239637
1905032331,"San Bernardino County Levee 167","Redlands, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.0514426639587804,0.051438986534234
1905032333,"San Bernardino County Levee 96","Redlands, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.146434749033011,0.146424378312544
1905032334,"San Bernardino County Levee 57","Redlands, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.150879002190502,0.150873334660567
1905032335,"San Bernardino County Levee 46","Redlands, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.141363730923221,0.141356530044447
1905032336,"San Bernardino County Levee 49","Redlands, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.108599486183622,0.10859327803432
1905032337,"San Bernardino County Levee 116","Redlands, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.126273049367777,0.12626758742705
1905032339,"San Bernardino County Levee 262","Redlands, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.720010783152248,0.720035227834866
1905032350,"San Bernardino County Levee 201","Fontana, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","San Bernardino County Flood Control District","1","Provisionally Accredited Levee (PAL) System","Not Enrolled","Not Screened",NA,10395,3105,1880350855,"02/16/2024",10395,8019,"Schools - 4","Commercial - 122; Industrial - 64; Public - 14; Residential - 2905",NA,"Provisionally Accredited Levee (PAL) System",2.42411762554873,4.64890304284115
1905032351,"San Bernardino County Levee 286","Fontana, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.29917951195133,0.299194911902664
1905032356,"San Bernardino County Levee 115","Highland, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.336394354353853,0.336370004840606
1905032357,"San Bernardino County Levee 281","Highland, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.307385632103905,0.307371444952579
1905032358,"San Bernardino County Levee 194","Highland, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.0655831480769268,0.0655773622070925
1905032359,"San Bernardino County Levee 227","Highland, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.432196330876471,0.432163367179843
1905032360,"San Bernardino County Levee 236","Highland, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.539498664622443,0.539454852334023
1905032362,"San Bernardino County Levee 80","Highland, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat; Santa Ana sucker","Non-Accredited Levee System",0.223898734429747,0.22389602614479
1905032363,"San Bernardino County Levee 10","Highland, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.352177704921399,0.352153599062089
1905032364,"San Bernardino County Levee 187","Highland, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.375454252263138,0.375426984746885
1905032365,"San Bernardino County Levee 251","Highland, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.445267682231587,0.445233924931276
1905032367,"San Bernardino County Levee 125","Highland, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",0.417207441802492,0.417173294135364
1905032368,"San Bernardino County Levee 284","Highland, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,"San Bernardino Merriam's kangaroo rat; Santa Ana sucker","Non-Accredited Levee System",0.595630960109448,0.595647446987718
1905032523,"San Bernardino County Levee 264","Twentynine Palms, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",7.69564485252511,7.69532555799278
1905032528,"San Bernardino County Levee 245","Twentynine Palms, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.309802325083685,0.309719073567293
1905032530,"San Bernardino County Levee 24","Rancho Cucamonga, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,41,14,7680482,"12/14/2023",41,27,NA,"Commercial - 1; Residential - 13",NA,"Non-Accredited Levee System",0.284711643110556,0.284699408472029
1905032537,"San Bernardino County Levee 273","Twentynine Palms, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",1.25856833898405,1.25854678191096
1905032538,"San Bernardino County Levee 61","Twentynine Palms, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.286909292758198,0.287050825991309
1905032539,"San Bernardino County Levee 31","Twentynine Palms, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.378284969990643,0.378203599724029
1905032540,"San Bernardino County Levee 282","Twentynine Palms, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.226890674812442,0.227001971867222
1905032541,"San Bernardino County Levee 183","Twentynine Palms, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.180622873261859,0.1807122821319
1905032542,"San Bernardino County Levee 23","Twentynine Palms, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.415758859508282,0.415873463540572
1905032543,"San Bernardino County Levee 132","Twentynine Palms, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.527107162579202,0.52698722495141
1905032544,"San Bernardino County Levee 271","Twentynine Palms, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.263172942105002,0.263257349089481
1905032545,"San Bernardino County Levee 170","Twentynine Palms, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.403452032698373,0.403617508338471
1905032546,"San Bernardino County Levee 142","Twentynine Palms, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.23418883239065,0.234226496404004
1905032547,"San Bernardino County Levee 268","Twentynine Palms, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.148960635281355,0.148966932015101
1905032548,"San Bernardino County Levee 148","Twentynine Palms, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.475410834107629,0.475284020059547
1905032549,"San Bernardino County Levee 84","Twentynine Palms, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.462197403288307,0.46208326686196
1905032550,"San Bernardino County Levee 138","Twentynine Palms, San Bernardino County, California","San Bernardino County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.407645578941861,0.40750332553976
